128
320
64
  (73,59)       1
 (115,59)       1
   (7,60)       1
  (74,60)       1
 (116,60)       1
   (8,61)       1
  (75,61)       1
 (117,61)       1
   (9,62)       1
  (76,62)       1
 (118,62)       1
  (10,63)       1
  (77,63)       1
 (119,63)       1
  (11,64)       1
  (78,64)       1
 (120,64)       1
  (21,65)       1
 (103,65)       1
  (22,66)       1
 (104,66)       1
  (23,67)       1
 (105,67)       1
  (24,68)       1
 (106,68)       1
  (25,69)       1
 (107,69)       1
  (26,70)       1
 (108,70)       1
  (27,71)       1
 (109,71)       1
  (28,72)       1
 (110,72)       1
  (29,73)       1
 (111,73)       1
  (30,74)       1
 (112,74)       1
  (31,75)       1
 (113,75)       1
  (32,76)       1
 (114,76)       1
   (1,77)       1
 (115,77)       1
   (2,78)       1
 (116,78)       1
   (3,79)       1
 (117,79)       1
   (4,80)       1
 (118,80)       1
   (5,81)       1
 (119,81)       1
   (6,82)       1
 (120,82)       1
   (7,83)       1
 (121,83)       1
   (8,84)       1
 (122,84)       1
   (9,85)       1
 (123,85)       1
  (10,86)       1
 (124,86)       1
  (11,87)       1
 (125,87)       1
  (12,88)       1
 (126,88)       1
  (13,89)       1
 (127,89)       1
  (14,90)       1
 (128,90)       1
  (15,91)       1
  (97,91)       1
  (16,92)       1
  (98,92)       1
  (17,93)       1
  (99,93)       1
  (18,94)       1
 (100,94)       1
  (19,95)       1
 (101,95)       1
  (20,96)       1
 (102,96)       1
   (7,97)       1
  (59,97)       1
  (85,97)       1
   (8,98)       1
  (60,98)       1
  (86,98)       1
   (9,99)       1
  (61,99)       1
  (87,99)       1
  (10,100)      1
  (62,100)      1
  (88,100)      1
  (11,101)      1
  (63,101)      1
  (89,101)      1
  (12,102)      1
  (64,102)      1
  (90,102)      1
  (13,103)      1
  (33,103)      1
  (91,103)      1
  (14,104)      1
  (34,104)      1
  (92,104)      1
  (15,105)      1
  (35,105)      1
  (93,105)      1
  (16,106)      1
  (36,106)      1
  (94,106)      1
  (17,107)      1
  (37,107)      1
  (95,107)      1
  (18,108)      1
  (38,108)      1
  (96,108)      1
  (19,109)      1
  (39,109)      1
  (65,109)      1
  (20,110)      1
  (40,110)      1
  (66,110)      1
  (21,111)      1
  (41,111)      1
  (67,111)      1
  (22,112)      1
  (42,112)      1
  (68,112)      1
  (23,113)      1
  (43,113)      1
  (69,113)      1
  (24,114)      1
  (44,114)      1
  (70,114)      1
  (25,115)      1
  (45,115)      1
  (71,115)      1
  (26,116)      1
  (46,116)      1
  (72,116)      1
  (27,117)      1
  (47,117)      1
  (73,117)      1
  (28,118)      1
  (48,118)      1
  (74,118)      1
  (29,119)      1
  (49,119)      1
  (75,119)      1
  (30,120)      1
  (50,120)      1
  (76,120)      1
  (31,121)      1
  (51,121)      1
  (77,121)      1
  (32,122)      1
  (52,122)      1
  (78,122)      1
   (1,123)      1
  (53,123)      1
  (79,123)      1
   (2,124)      1
  (54,124)      1
  (80,124)      1
   (3,125)      1
  (55,125)      1
  (81,125)      1
   (4,126)      1
  (56,126)      1
  (82,126)      1
   (5,127)      1
  (57,127)      1
  (83,127)      1
   (6,128)      1
  (58,128)      1
  (84,128)      1
  (36,129)      1
  (77,129)      1
  (99,129)      1
  (37,130)      1
  (78,130)      1
 (100,130)      1
  (38,131)      1
  (79,131)      1
 (101,131)      1
  (39,132)      1
  (80,132)      1
 (102,132)      1
  (40,133)      1
  (81,133)      1
 (103,133)      1
  (41,134)      1
  (82,134)      1
 (104,134)      1
  (42,135)      1
  (83,135)      1
 (105,135)      1
  (43,136)      1
  (84,136)      1
 (106,136)      1
  (44,137)      1
  (85,137)      1
 (107,137)      1
  (45,138)      1
  (86,138)      1
 (108,138)      1
  (46,139)      1
  (87,139)      1
 (109,139)      1
  (47,140)      1
  (88,140)      1
 (110,140)      1
  (48,141)      1
  (89,141)      1
 (111,141)      1
  (49,142)      1
  (90,142)      1
 (112,142)      1
  (50,143)      1
  (91,143)      1
 (113,143)      1
  (51,144)      1
  (92,144)      1
 (114,144)      1
  (52,145)      1
  (93,145)      1
 (115,145)      1
  (53,146)      1
  (94,146)      1
 (116,146)      1
  (54,147)      1
  (95,147)      1
 (117,147)      1
  (55,148)      1
  (96,148)      1
 (118,148)      1
  (56,149)      1
  (65,149)      1
 (119,149)      1
  (57,150)      1
  (66,150)      1
 (120,150)      1
  (58,151)      1
  (67,151)      1
 (121,151)      1
  (59,152)      1
  (68,152)      1
 (122,152)      1
  (60,153)      1
  (69,153)      1
 (123,153)      1
  (61,154)      1
  (70,154)      1
 (124,154)      1
  (62,155)      1
  (71,155)      1
 (125,155)      1
  (63,156)      1
  (72,156)      1
 (126,156)      1
  (64,157)      1
  (73,157)      1
 (127,157)      1
  (33,158)      1
  (74,158)      1
 (128,158)      1
  (34,159)      1
  (75,159)      1
  (97,159)      1
  (35,160)      1
  (76,160)      1
  (98,160)      1
  (36,161)      1
 (121,161)      1
  (37,162)      1
 (122,162)      1
  (38,163)      1
 (123,163)      1
  (39,164)      1
 (124,164)      1
  (40,165)      1
 (125,165)      1
  (41,166)      1
 (126,166)      1
  (42,167)      1
 (127,167)      1
  (43,168)      1
 (128,168)      1
  (44,169)      1
  (97,169)      1
  (45,170)      1
  (98,170)      1
  (46,171)      1
  (99,171)      1
  (47,172)      1
 (100,172)      1
  (48,173)      1
 (101,173)      1
  (49,174)      1
 (102,174)      1
  (50,175)      1
 (103,175)      1
  (51,176)      1
 (104,176)      1
  (52,177)      1
 (105,177)      1
  (53,178)      1
 (106,178)      1
  (54,179)      1
 (107,179)      1
  (55,180)      1
 (108,180)      1
  (56,181)      1
 (109,181)      1
  (57,182)      1
 (110,182)      1
  (58,183)      1
 (111,183)      1
  (59,184)      1
 (112,184)      1
  (60,185)      1
 (113,185)      1
  (61,186)      1
 (114,186)      1
  (62,187)      1
 (115,187)      1
  (63,188)      1
 (116,188)      1
  (64,189)      1
 (117,189)      1
  (33,190)      1
 (118,190)      1
  (34,191)      1
 (119,191)      1
  (35,192)      1
 (120,192)      1
   (1,193)      1
  (96,193)      1
  (97,193)      1
   (2,194)      1
  (65,194)      1
  (98,194)      1
   (3,195)      1
  (66,195)      1
  (99,195)      1
   (4,196)      1
  (67,196)      1
 (100,196)      1
   (5,197)      1
  (68,197)      1
 (101,197)      1
   (6,198)      1
  (69,198)      1
 (102,198)      1
   (7,199)      1
  (70,199)      1
 (103,199)      1
   (8,200)      1
  (71,200)      1
 (104,200)      1
   (9,201)      1
  (72,201)      1
 (105,201)      1
  (10,202)      1
  (73,202)      1
 (106,202)      1
  (11,203)      1
  (74,203)      1
 (107,203)      1
  (12,204)      1
  (75,204)      1
 (108,204)      1
  (13,205)      1
  (76,205)      1
 (109,205)      1
  (14,206)      1
  (77,206)      1
 (110,206)      1
  (15,207)      1
  (78,207)      1
 (111,207)      1
  (16,208)      1
  (79,208)      1
 (112,208)      1
  (17,209)      1
  (80,209)      1
 (113,209)      1
  (18,210)      1
  (81,210)      1
 (114,210)      1
  (19,211)      1
  (82,211)      1
 (115,211)      1
  (20,212)      1
  (83,212)      1
 (116,212)      1
  (21,213)      1
  (84,213)      1
 (117,213)      1
  (22,214)      1
  (85,214)      1
 (118,214)      1
  (23,215)      1
  (86,215)      1
 (119,215)      1
  (24,216)      1
  (87,216)      1
 (120,216)      1
  (25,217)      1
  (88,217)      1
 (121,217)      1
  (26,218)      1
  (89,218)      1
 (122,218)      1
  (27,219)      1
  (90,219)      1
 (123,219)      1
  (28,220)      1
  (91,220)      1
 (124,220)      1
  (29,221)      1
  (92,221)      1
 (125,221)      1
  (30,222)      1
  (93,222)      1
 (126,222)      1
  (31,223)      1
  (94,223)      1
 (127,223)      1
  (32,224)      1
  (95,224)      1
 (128,224)      1
   (1,225)      1
  (33,225)      1
   (2,226)      1
  (34,226)      1
   (3,227)      1
  (35,227)      1
   (4,228)      1
  (36,228)      1
   (5,229)      1
  (37,229)      1
   (6,230)      1
  (38,230)      1
   (7,231)      1
  (39,231)      1
   (8,232)      1
  (40,232)      1
   (9,233)      1
  (41,233)      1
  (10,234)      1
  (42,234)      1
  (11,235)      1
  (43,235)      1
  (12,236)      1
  (44,236)      1
  (13,237)      1
  (45,237)      1
  (14,238)      1
  (46,238)      1
  (15,239)      1
  (47,239)      1
  (16,240)      1
  (48,240)      1
  (17,241)      1
  (49,241)      1
  (18,242)      1
  (50,242)      1
  (19,243)      1
  (51,243)      1
  (20,244)      1
  (52,244)      1
  (21,245)      1
  (53,245)      1
  (22,246)      1
  (54,246)      1
  (23,247)      1
  (55,247)      1
  (24,248)      1
  (56,248)      1
  (25,249)      1
  (57,249)      1
  (26,250)      1
  (58,250)      1
  (27,251)      1
  (59,251)      1
  (28,252)      1
  (60,252)      1
  (29,253)      1
  (61,253)      1
  (30,254)      1
  (62,254)      1
  (31,255)      1
  (63,255)      1
  (32,256)      1
  (64,256)      1
  (33,257)      1
  (65,257)      1
  (34,258)      1
  (66,258)      1
  (35,259)      1
  (67,259)      1
  (36,260)      1
  (68,260)      1
  (37,261)      1
  (69,261)      1
  (38,262)      1
  (70,262)      1
  (39,263)      1
  (71,263)      1
  (40,264)      1
  (72,264)      1
  (41,265)      1
  (73,265)      1
  (42,266)      1
  (74,266)      1
  (43,267)      1
  (75,267)      1
  (44,268)      1
  (76,268)      1
  (45,269)      1
  (77,269)      1
  (46,270)      1
  (78,270)      1
  (47,271)      1
  (79,271)      1
  (48,272)      1
  (80,272)      1
  (49,273)      1
  (81,273)      1
  (50,274)      1
  (82,274)      1
  (51,275)      1
  (83,275)      1
  (52,276)      1
  (84,276)      1
  (53,277)      1
  (85,277)      1
  (54,278)      1
  (86,278)      1
  (55,279)      1
  (87,279)      1
  (56,280)      1
  (88,280)      1
  (57,281)      1
  (89,281)      1
  (58,282)      1
  (90,282)      1
  (59,283)      1
  (91,283)      1
  (60,284)      1
  (92,284)      1
  (61,285)      1
  (93,285)      1
  (62,286)      1
  (94,286)      1
  (63,287)      1
  (95,287)      1
  (64,288)      1
  (96,288)      1
  (65,289)      1
  (97,289)      1
  (66,290)      1
  (98,290)      1
  (67,291)      1
  (99,291)      1
  (68,292)      1
 (100,292)      1
  (69,293)      1
 (101,293)      1
  (70,294)      1
 (102,294)      1
  (71,295)      1
 (103,295)      1
  (72,296)      1
 (104,296)      1
  (73,297)      1
 (105,297)      1
  (74,298)      1
 (106,298)      1
  (75,299)      1
 (107,299)      1
  (76,300)      1
 (108,300)      1
  (77,301)      1
 (109,301)      1
  (78,302)      1
 (110,302)      1
  (79,303)      1
 (111,303)      1
  (80,304)      1
 (112,304)      1
  (81,305)      1
 (113,305)      1
  (82,306)      1
 (114,306)      1
  (83,307)      1
 (115,307)      1
  (84,308)      1
 (116,308)      1
  (85,309)      1
 (117,309)      1
  (86,310)      1
 (118,310)      1
  (87,311)      1
 (119,311)      1
  (88,312)      1
 (120,312)      1
  (89,313)      1
 (121,313)      1
  (90,314)      1
 (122,314)      1
  (91,315)      1
 (123,315)      1
  (92,316)      1
 (124,316)      1
  (93,317)      1
 (125,317)      1
  (94,318)      1
 (126,318)      1
  (95,319)      1
 (127,319)      1
  (96,320)      1
 (128,320)      1
