64
128
0
  (44,29)       1
  (60,29)       1
  (12,30)       1
  (30,30)       1
  (31,30)       1
  (45,30)       1
  (61,30)       1
  (13,31)       1
  (31,31)       1
  (32,31)       1
  (46,31)       1
  (62,31)       1
  (14,32)       1
  (17,32)       1
  (32,32)       1
  (47,32)       1
  (63,32)       1
   (3,33)       1
  (17,33)       1
  (33,33)       1
  (34,33)       1
  (56,33)       1
   (4,34)       1
  (18,34)       1
  (34,34)       1
  (35,34)       1
  (57,34)       1
   (5,35)       1
  (19,35)       1
  (35,35)       1
  (36,35)       1
  (58,35)       1
   (6,36)       1
  (20,36)       1
  (36,36)       1
  (37,36)       1
  (59,36)       1
   (7,37)       1
  (21,37)       1
  (37,37)       1
  (38,37)       1
  (60,37)       1
   (8,38)       1
  (22,38)       1
  (38,38)       1
  (39,38)       1
  (61,38)       1
   (9,39)       1
  (23,39)       1
  (39,39)       1
  (40,39)       1
  (62,39)       1
  (10,40)       1
  (24,40)       1
  (40,40)       1
  (41,40)       1
  (63,40)       1
  (11,41)       1
  (25,41)       1
  (41,41)       1
  (42,41)       1
  (64,41)       1
  (12,42)       1
  (26,42)       1
  (42,42)       1
  (43,42)       1
  (49,42)       1
  (13,43)       1
  (27,43)       1
  (43,43)       1
  (44,43)       1
  (50,43)       1
  (14,44)       1
  (28,44)       1
  (44,44)       1
  (45,44)       1
  (51,44)       1
  (15,45)       1
  (29,45)       1
  (45,45)       1
  (46,45)       1
  (52,45)       1
  (16,46)       1
  (30,46)       1
  (46,46)       1
  (47,46)       1
  (53,46)       1
   (1,47)       1
  (31,47)       1
  (47,47)       1
  (48,47)       1
  (54,47)       1
   (2,48)       1
  (32,48)       1
  (33,48)       1
  (48,48)       1
  (55,48)       1
  (11,49)       1
  (32,49)       1
  (35,49)       1
  (49,49)       1
  (52,49)       1
  (12,50)       1
  (17,50)       1
  (36,50)       1
  (50,50)       1
  (53,50)       1
  (13,51)       1
  (18,51)       1
  (37,51)       1
  (51,51)       1
  (54,51)       1
  (14,52)       1
  (19,52)       1
  (38,52)       1
  (52,52)       1
  (55,52)       1
  (15,53)       1
  (20,53)       1
  (39,53)       1
  (53,53)       1
  (56,53)       1
  (16,54)       1
  (21,54)       1
  (40,54)       1
  (54,54)       1
  (57,54)       1
   (1,55)       1
  (22,55)       1
  (41,55)       1
  (55,55)       1
  (58,55)       1
   (2,56)       1
  (23,56)       1
  (42,56)       1
  (56,56)       1
  (59,56)       1
   (3,57)       1
  (24,57)       1
  (43,57)       1
  (57,57)       1
  (60,57)       1
   (4,58)       1
  (25,58)       1
  (44,58)       1
  (58,58)       1
  (61,58)       1
   (5,59)       1
  (26,59)       1
  (45,59)       1
  (59,59)       1
  (62,59)       1
   (6,60)       1
  (27,60)       1
  (46,60)       1
  (60,60)       1
  (63,60)       1
   (7,61)       1
  (28,61)       1
  (47,61)       1
  (61,61)       1
  (64,61)       1
   (8,62)       1
  (29,62)       1
  (48,62)       1
  (49,62)       1
  (62,62)       1
   (9,63)       1
  (30,63)       1
  (33,63)       1
  (50,63)       1
  (63,63)       1
  (10,64)       1
  (31,64)       1
  (34,64)       1
  (51,64)       1
  (64,64)       1
  (17,65)       1
  (38,65)       1
  (51,65)       1
  (18,66)       1
  (39,66)       1
  (52,66)       1
  (19,67)       1
  (40,67)       1
  (53,67)       1
  (20,68)       1
  (41,68)       1
  (54,68)       1
  (21,69)       1
  (42,69)       1
  (55,69)       1
  (22,70)       1
  (43,70)       1
  (56,70)       1
  (23,71)       1
  (44,71)       1
  (57,71)       1
  (24,72)       1
  (45,72)       1
  (58,72)       1
  (25,73)       1
  (46,73)       1
  (59,73)       1
  (26,74)       1
  (47,74)       1
  (60,74)       1
  (27,75)       1
  (48,75)       1
  (61,75)       1
  (28,76)       1
  (33,76)       1
  (62,76)       1
  (29,77)       1
  (34,77)       1
  (63,77)       1
  (30,78)       1
  (35,78)       1
  (64,78)       1
  (31,79)       1
  (36,79)       1
  (49,79)       1
  (32,80)       1
  (37,80)       1
  (50,80)       1
   (1,81)       1
  (33,81)       1
  (64,81)       1
   (2,82)       1
  (34,82)       1
  (49,82)       1
   (3,83)       1
  (35,83)       1
  (50,83)       1
   (4,84)       1
  (36,84)       1
  (51,84)       1
   (5,85)       1
  (37,85)       1
  (52,85)       1
   (6,86)       1
  (38,86)       1
  (53,86)       1
   (7,87)       1
  (39,87)       1
  (54,87)       1
   (8,88)       1
  (40,88)       1
  (55,88)       1
   (9,89)       1
  (41,89)       1
  (56,89)       1
  (10,90)       1
  (42,90)       1
  (57,90)       1
  (11,91)       1
  (43,91)       1
  (58,91)       1
  (12,92)       1
  (44,92)       1
  (59,92)       1
  (13,93)       1
  (45,93)       1
  (60,93)       1
  (14,94)       1
  (46,94)       1
  (61,94)       1
  (15,95)       1
  (47,95)       1
  (62,95)       1
  (16,96)       1
  (48,96)       1
  (63,96)       1
   (4,97)       1
  (17,97)       1
  (49,97)       1
   (5,98)       1
  (18,98)       1
  (50,98)       1
   (6,99)       1
  (19,99)       1
  (51,99)       1
   (7,100)      1
  (20,100)      1
  (52,100)      1
   (8,101)      1
  (21,101)      1
  (53,101)      1
   (9,102)      1
  (22,102)      1
  (54,102)      1
  (10,103)      1
  (23,103)      1
  (55,103)      1
  (11,104)      1
  (24,104)      1
  (56,104)      1
  (12,105)      1
  (25,105)      1
  (57,105)      1
  (13,106)      1
  (26,106)      1
  (58,106)      1
  (14,107)      1
  (27,107)      1
  (59,107)      1
  (15,108)      1
  (28,108)      1
  (60,108)      1
  (16,109)      1
  (29,109)      1
  (61,109)      1
   (1,110)      1
  (30,110)      1
  (62,110)      1
   (2,111)      1
  (31,111)      1
  (63,111)      1
   (3,112)      1
  (32,112)      1
  (64,112)      1
   (1,113)      1
  (26,113)      1
  (46,113)      1
   (2,114)      1
  (27,114)      1
  (47,114)      1
   (3,115)      1
  (28,115)      1
  (48,115)      1
   (4,116)      1
  (29,116)      1
  (33,116)      1
   (5,117)      1
  (30,117)      1
  (34,117)      1
   (6,118)      1
  (31,118)      1
  (35,118)      1
   (7,119)      1
  (32,119)      1
  (36,119)      1
   (8,120)      1
  (17,120)      1
  (37,120)      1
   (9,121)      1
  (18,121)      1
  (38,121)      1
  (10,122)      1
  (19,122)      1
  (39,122)      1
  (11,123)      1
  (20,123)      1
  (40,123)      1
  (12,124)      1
  (21,124)      1
  (41,124)      1
  (13,125)      1
  (22,125)      1
  (42,125)      1
  (14,126)      1
  (23,126)      1
  (43,126)      1
  (15,127)      1
  (24,127)      1
  (44,127)      1
  (16,128)      1
  (25,128)      1
  (45,128)      1